ibu,size,style,brewery_location,id,name,abv,brewery_name
70,16 oz.,American IPA,"Fort Collins, CO",564,Ranger IPA,6.5%,New Belgium Brewing Company
18,16 oz.,American Amber / Red Ale,"Fort Collins, CO",563,Fat Tire Amber Ale,5.2%,New Belgium Brewing Company
N/A,16 oz.,American Pale Ale (APA),"Astoria, OR",562,Sunrise Oatmeal Pale Ale,5.5%,Fort George Brewery
36,12 oz.,American Pale Ale (APA),"Seattle, WA",560,Persnickety Pale,5.7%,Two Beers Brewing Company
20,12 oz.,American Blonde Ale,"Jacksonville, FL",559,Jon Boat Coastal Ale,4.5%,Intuition Ale Works
55,12 oz.,American IPA,"Jacksonville, FL",558,I-10 IPA,6.8%,Intuition Ale Works
71,16 oz.,American Black Ale,"Greeley, CO",556,Eclipse Black IPA,7.7%,Crabtree Brewing Company
23,12 oz.,Bière de Garde,"Conroe, TX",555,Le Mort Vivant (2011),6.9%,Southern Star Brewing Company
28,12 oz.,American Pale Ale (APA),"Jacksonville, FL",553,People's Pale Ale,5.3%,Intuition Ale Works
N/A,16 oz.,American Double / Imperial Stout,"Astoria, OR",552,Cavatica Stout,8.8%,Fort George Brewery
27,12 oz.,Kölsch,"Asheville, NC",550,Rocket Girl,3.2%,Asheville Brewing Company
60,16 oz.,American IPA,"Los Angeles, CA",549,Point the Way IPA (2012),5.9%,Golden Road Brewing
15,16 oz.,Hefeweizen,"Los Angeles, CA",548,Golden Road Hefeweizen (2012),4.6%,Golden Road Brewing
12,12 oz.,Witbier,"Lahaina, HI",547,La Perouse White,5.0%,Maui Brewing Company
70,12 oz.,American IPA,"Tampa, FL",546,Jai Alai IPA,7.5%,Cigar City Brewing Company
18,12 oz.,Witbier,"Tampa, FL",545,Florida Cracker Belgian Wit,5.0%,Cigar City Brewing Company
80,16 oz.,American IPA,"Tampa, FL",544,Old Elephant Foot IPA,7.0%,Tampa Bay Brewing Company
N/A,16 oz.,American Brown Ale,"Santa Cruz, CA",543,Bacon Brown Ale,6.8%,Uncommon Brewers
N/A,12 oz.,Cream Ale,"Spearfish, SD",542,Canyon Cream Ale,5.5%,Crow Peak Brewing Company
N/A,12 oz.,German Pilsener,"Eau Claire, WI",541,Walter's Premium Pilsener Beer,4.5%,Northwoods Brewpub
70,16 oz.,American IPA,"Davenport, IA",540,Big Cock IPA,7.0%,Great River Brewery
25,16 oz.,Märzen / Oktoberfest,"Davenport, IA",539,Oktoberfest,5.9%,Great River Brewery
N/A,16 oz.,Belgian IPA,"Reno, NV",538,Tour de Nez Belgian IPA (Current),8.0%,Buckbean Brewing Company
N/A,16 oz.,Tripel,"Manhattan, KS",537,Velvet Rooster,8.5%,Tallgrass Brewing Company
8,12 oz.,American Blonde Ale,"Detroit, MI",534,Dirty Blonde Ale,4.5%,Atwater Brewery
35,12 oz.,American Amber / Red Ale,"Lewiston, ME",533,Amber Road,5.5%,Baxter Brewing Company
77,16 oz.,American IPA,"Indianapolis, IN",532,Grapefruit Jungle (GFJ) (2011),7.5%,Sun King Brewing Company
52,12 oz.,English Strong Ale,"San Francisco, CA",531,Special Edition: Allies Win The War!,8.5%,21st Amendment Brewery
N/A,12 oz.,English India Pale Ale (IPA),"Pittsboro, NC",530,Flagship IPA,5.7%,Carolina Brewery
18,12 oz.,American Blonde Ale,"Baton Rouge, LA",529,Tin Roof Blonde Ale,4.5%,Tin Roof Brewing Company
62,12 oz.,American IPA,"Detroit, MI",528,Grand Circus IPA,5.0%,Atwater Brewery
12,12 oz.,Munich Helles Lager,"Detroit, MI",527,Atwater's Lager,5.0%,Atwater Brewery
23,16 oz.,Märzen / Oktoberfest,"Indianapolis, IN",526,Sun King Oktoberfest (2011),5.5%,Sun King Brewing Company
69,16 oz.,American Stout,"Brooklyn, NY",525,Diesel,6.3%,Sixpoint Craft Ales
N/A,16 oz.,Hefeweizen,"Dolores, CO",524,Dolores River Hefeweizen,???,Dolores River Brewery
6,12 oz.,Winter Warmer,"Boonville, CA",523,Winter Solstice,6.9%,Anderson Valley Brewing Company
20,16 oz.,American Amber / Red Ale,"Bucryus, MO",521,McKinney Eddy Amber Ale,5.5%,Piney River Brewing Company
N/A,12 oz.,American IPA,"Smithton, PA",520,Inclined Plane Ale,???,Flat Rock Brewing Company
20,12 oz.,American Brown Ale,"Seattle, WA",519,SoDo Brown Ale,5.4%,Two Beers Brewing Company
27,12 oz.,American Amber / Red Ale,"Seattle, WA",518,Immersion Amber Ale (2011),5.2%,Two Beers Brewing Company
25,16 oz.,American Amber / Red Ale,"Davenport, IA",517,40th Annual Bix Street Fest Copper Ale (Current),4.8%,Great River Brewery
52,12 oz.,American IPA,"Abita Springs, LA",516,Jockamo IPA,6.5%,Abita Brewing Company
13,12 oz.,Fruit / Vegetable Beer,"Abita Springs, LA",515,Purple Haze,4.2%,Abita Brewing Company
17,12 oz.,American Amber / Red Lager,"Abita Springs, LA",514,Abita Amber,4.5%,Abita Brewing Company
27,12 oz.,Munich Helles Lager,"New York, NY",513,Bomb Lager (Old Recipe),4.5%,Bomb Beer Company
48,16 oz.,Pumpkin Ale,"Brooklyn, NY",512,Autumnation (2011-12) (2011),6.0%,Sixpoint Craft Ales
N/A,12 oz.,German Pilsener,"Mammoth Lakes, CA",511,High Country Pilsner (Current),4.2%,Mammoth Brewing Company
N/A,16 oz.,American Pale Ale (APA),"Danville, PA",509,T-Rail Pale Ale,5.5%,Old Forge Brewing Company
N/A,16 oz.,American Pale Wheat Ale,"Danville, PA",508,Endless Summer Ale (2011),4.8%,Old Forge Brewing Company
N/A,12 oz.,American IPA,"Morganton, NC",507,Firewater India Pale Ale,5.2%,Catawba Brewing Company
N/A,12 oz.,American Blonde Ale,"Belt, MT",506,Great Falls Select Pale Ale,???,Harvest Moon Brewing Company
70,12 oz.,American IPA,"Seattle, WA",505,Evolutionary IPA (2011),6.2%,Two Beers Brewing Company
N/A,16 oz.,Maibock / Helles Bock,"Reno, NV",504,Roler Bock (Current),???,Buckbean Brewing Company
40,12 oz.,Altbier,"Austin, TX",502,Alteration,5.1%,Hops & Grain Brewery
50,12 oz.,American Pale Ale (APA),"Austin, TX",501,Pale Dog,6.0%,Hops & Grain Brewery
90,12 oz.,American IPA,"Springfield, OR",499,Alphadelic IPA (2011),6.5%,Hop Valley Brewing Company
20,12 oz.,American Blonde Ale,"Springfield, OR",498,Double D Blonde (2011),4.9%,Hop Valley Brewing Company
60,16 oz.,American Amber / Red Ale,"Seattle, WA",497,Hilliard's Amber Ale,5.5%,Hilliard's Beer
30,16 oz.,Saison / Farmhouse Ale,"Seattle, WA",496,Hilliard's Saison,6.6%,Hilliard's Beer
37,12 oz.,American Pale Ale (APA),"Baton Rouge, LA",495,Voodoo Bengal Pale Ale,5.5%,Tin Roof Brewing Company
28,12 oz.,American Amber / Red Ale,"Baton Rouge, LA",494,Perfect Tin Amber,4.5%,Tin Roof Brewing Company
N/A,16 oz.,American IPA,"New Orleans, LA",486,Hopitoulas IPA,6.5%,New Orleans Lager & Ale Brewing ...
N/A,12 oz.,English Dark Mild Ale,"New Orleans, LA",485,NOLA Brown Ale,3.9%,New Orleans Lager & Ale Brewing ...
N/A,12 oz.,American Blonde Ale,"New Orleans, LA",484,NOLA Blonde Ale,4.9%,New Orleans Lager & Ale Brewing ...
48,12 oz.,American IPA,"Seattle, WA",482,Trailhead India Style Session Ale (2011),4.8%,Two Beers Brewing Company
N/A,16 oz.,American IPA,"Chicago, IL",481,Threadless IPA,7.5%,Finch's Beer Company
N/A,12 oz.,Cream Ale,"Morganton, NC",480,Farmer Ted's Farmhouse Cream Ale,5.6%,Catawba Brewing Company
70,16 oz.,American IPA,"Bucryus, MO",479,Missouri Mule India Pale Ale,7.0%,Piney River Brewing Company
13,16 oz.,Witbier,"Aurora, IN",478,Great Crescent Belgian Style Wit,5.1%,Great Crescent Brewery
N/A,12 oz.,American Pale Wheat Ale,"Williams, AZ",477,White Water Wheat,5.0%,Grand Canyon Brewing Company
N/A,12 oz.,American Pilsner,"Williams, AZ",476,Grand Canyon American Pilsner,5.2%,Grand Canyon Brewing Company
N/A,12 oz.,Kölsch,"Helena, MT",475,Yellowstone Golden Ale,5.1%,Lewis and Clark Brewing Company
N/A,12 oz.,American IPA,"Helena, MT",474,Tumbleweed IPA,5.7%,Lewis and Clark Brewing Company
N/A,12 oz.,American Amber / Red Ale,"Helena, MT",473,Lewis & Clark Amber Ale,5.0%,Lewis and Clark Brewing Company
N/A,12 oz.,Hefeweizen,"Helena, MT",472,Miner's Gold Hefeweizen,5.0%,Lewis and Clark Brewing Company
N/A,12 oz.,Scottish Ale,"Helena, MT",471,Back Country Scottish Ale,5.7%,Lewis and Clark Brewing Company
N/A,12 oz.,American Amber / Red Ale,"Bozeman, MT",470,Bozone Select Amber Ale,5.5%,Bozeman Brewing Company
50,12 oz.,American Pale Ale (APA),"Henderson, NV",469,Fox Tail Gluten Free Ale,5.0%,Joseph James Brewing Company
90,12 oz.,American Double / Imperial IPA,"Henderson, NV",468,Hop Box Imperial IPA,9.3%,Joseph James Brewing Company
15,12 oz.,American Adjunct Lager,"Henderson, NV",467,Joseph James American Lager,5.2%,Joseph James Brewing Company
15,12 oz.,Vienna Lager,"Boulder, CO",466,Top Rope Mexican-style Craft Lager,4.8%,Upslope Brewing Company
45,12 oz.,American Amber / Red Lager,"Houston, TX",465,Sympathy for the Lager,4.9%,Karbach Brewing Company
15,12 oz.,Hefeweizen,"Houston, TX",464,Weisse Versa,5.2%,Karbach Brewing Company
70,12 oz.,American IPA,"Houston, TX",463,Hopadillo India Pale Ale,6.6%,Karbach Brewing Company
18,12 oz.,American Pale Wheat Ale,"Rochester, NY",457,Dundee Summer Wheat Beer,4.5%,Dundee Brewing Company
15,12 oz.,Märzen / Oktoberfest,"Stevens Point, WI",456,Point Oktoberfest,5.7%,Stevens Point Brewery
65,16 oz.,American Stout,"Aurora, IN",455,Bourbon's Barrel Stout,7.5%,Great Crescent Brewery
N/A,12 oz.,American Pale Wheat Ale,"Utica, NY",453,Saranac Summer Ale (2011),4.7%,Matt Brewing Company
N/A,12 oz.,American Pale Wheat Ale,"Seattle, WA",451,Panorama Wheat Ale,4.6%,Two Beers Brewing Company
N/A,16 oz.,Extra Special / Strong Bitter (ESB),"Dolores, CO",450,Dolores River ESB,???,Dolores River Brewery
N/A,16 oz.,American Double / Imperial IPA,"Dolores, CO",449,Snaggletooth Double Pale Ale,???,Dolores River Brewery
N/A,16 oz.,American Pale Ale (APA),"Dolores, CO",448,Dolores River Pale Ale,???,Dolores River Brewery
N/A,16 oz.,Irish Dry Stout,"Dolores, CO",447,Dolores River Dry Stout,???,Dolores River Brewery
N/A,16 oz.,English Dark Mild Ale,"Dolores, CO",446,Dolores River Mild,???,Dolores River Brewery
22,12 oz.,Vienna Lager,"Glendale, WI",445,Special Amber,5.0%,Sprecher Brewing Company
22,12 oz.,Vienna Lager,"Boulder, CO",444,Upslope Craft Lager,4.8%,Upslope Brewing Company
66,16 oz.,English Stout,"Aurora, IN",442,Great Crescent Stout,8.0%,Great Crescent Brewery
33,16 oz.,American Porter,"Aurora, IN",441,Great Crescent Coconut Porter (2012),5.6%,Great Crescent Brewery
23,16 oz.,Euro Dark Lager,"Aurora, IN",440,Great Crescent Dark Lager,5.7%,Great Crescent Brewery
26,16 oz.,English Dark Mild Ale,"Aurora, IN",439,Great Crescent Mild Ale,4.2%,Great Crescent Brewery
60,16 oz.,American IPA,"Aurora, IN",436,Great Crescent IPA (2011),6.2%,Great Crescent Brewery
68,12 oz.,American IPA,"Lahaina, HI",435,Flyin' HI.P.Hay,6.8%,Maui Brewing Company
70,12 oz.,American IPA,"Anchorage, AK",434,Sockeye Red IPA,5.7%,Midnight Sun Brewing Company
52,12 oz.,American Pale Ale (APA),"Greenville, DE",433,Greenville Pale Ale,5.5%,Twin Lakes Brewing Company
94,12 oz.,American Double / Imperial IPA,"San Francisco, CA",432,Hop Crisis,9.7%,21st Amendment Brewery
26,12 oz.,American Amber / Red Lager,"Golden, CO",431,Colorado Native (2011),5.5%,AC Golden Brewing Company
100,12 oz.,American Double / Imperial IPA,"Lake Barrington, IL",430,Hop Slayer Double IPA (2011),8.2%,Wild Onion Brewing Company
26,12 oz.,American Porter,"Asheville, NC",429,Ninja Porter,5.3%,Asheville Brewing Company
69,12 oz.,American IPA,"Asheville, NC",428,Shiva IPA,6.0%,Asheville Brewing Company
N/A,12 oz.,Kölsch,"Pittsboro, NC",427,Sky Blue Golden Ale,5.1%,Carolina Brewery
65,16 oz.,American IPA,"Chico, CA",426,Torpedo,7.2%,Sierra Nevada Brewing Company
42,16 oz.,German Pilsener,"Brooklyn, NY",425,The Crisp (2011),5.4%,Sixpoint Craft Ales
34,16 oz.,Cream Ale,"Brooklyn, NY",424,Sweet Action (2011),5.2%,Sixpoint Craft Ales
57,16 oz.,Rye Beer,"Brooklyn, NY",423,Righteous Ale (2011),6.3%,Sixpoint Craft Ales
62,16 oz.,American IPA,"Brooklyn, NY",422,Bengali Tiger (2011),6.4%,Sixpoint Craft Ales
10,12 oz.,American Blonde Ale,"Mustang, OK",421,Mustang Golden Ale,5.3%,Mustang Brewing Company
14,12 oz.,American Pale Wheat Ale,"Mustang, OK",420,Washita Wheat,5.3%,Mustang Brewing Company
N/A,12 oz.,American Pale Ale (APA),"Kinston, NC",419,Second Wind Pale Ale,5.0%,Mother Earth Brewing Company
31,12 oz.,Herbed / Spiced Beer,"Chicago, IL",418,Fistmas Ale,6.1%,Revolution Brewing Company
25,12 oz.,Märzen / Oktoberfest,"Chicago, IL",417,Oktoberfest Revolution,5.7%,Revolution Brewing Company
28,12 oz.,American Porter,"Chicago, IL",416,Eugene Porter,6.8%,Revolution Brewing Company
70,12 oz.,American IPA,"Chicago, IL",415,Anti-Hero IPA,6.5%,Revolution Brewing Company
14,12 oz.,Witbier,"Chicago, IL",414,Bottom Up Belgian Wit,5.0%,Revolution Brewing Company
55,12 oz.,American Pale Ale (APA),"Battle Creek, MI",413,Sky High Rye,6.0%,Arcadia Brewing Company
20,12 oz.,American Pale Wheat Ale,"Manhattan, KS",412,Halcyon Unfiltered Wheat,5.0%,Tallgrass Brewing Company
N/A,16 oz.,American Pale Ale (APA),"Hayward, WI",410,River Pig Pale Ale,5.4%,Angry Minnow Brewing Company
N/A,16 oz.,Oatmeal Stout,"Hayward, WI",409,Oaky's Oatmeal Stout,4.7%,Angry Minnow Brewing Company
N/A,12 oz.,Hefeweizen,"Kinston, NC",408,Sunny Haze,5.0%,Mother Earth Brewing Company
22,12 oz.,English Brown Ale,"Jackson, WY",407,OB-1 Organic Ale,5.0%,Snake River Brewing Company
18,12 oz.,Vienna Lager,"Jackson, WY",406,Snake River Lager,5.0%,Snake River Brewing Company
15,24 oz.,American Pale Lager,"Whitefish, MT",404,Black Star Double Hopped Golden Lager (24 oz.),4.5%,Great Northern Brewing Company
24,16 oz.,American Pale Wheat Ale,"Providence, RI",403,Narragansett Summer Ale,4.2%,Narragansett Brewing Company
32,12 oz.,American Pale Ale (APA),"Jackson, WY",402,Snake River Pale Ale,5.2%,Snake River Brewing Company
37,12 oz.,American Pale Ale (APA),"Chico, CA",400,Sierra Nevada Pale Ale,5.6%,Sierra Nevada Brewing Company
18,12 oz.,Hefeweizen,"Seattle, WA",399,Pyramid Hefeweizen (2011),5.2%,Pyramid Breweries
13,12 oz.,Witbier,"Lake Barrington, IL",398,Wild Onion Summer Wit,4.2%,Wild Onion Brewing Company
15,12 oz.,American Pale Wheat Ale,"Denver, CO",397,SummerBright Ale,4.5%,Breckenridge Brewery
74,16 oz.,American IPA,"Buena Vista, CO",395,Crank Yanker IPA (2011),7.8%,Eddyline Brewery & Restaurant
60,16 oz.,English Barleywine,"Indianapolis, IN",394,Johan the Barleywine,9.9%,Sun King Brewing Company
60,12 oz.,American IPA,"Jackson, WY",393,Pako’s EyePA,6.8%,Snake River Brewing Company
30,12 oz.,Maibock / Helles Bock,"Lancaster, PA",392,Rumspringa Golden Bock,6.6%,Lancaster Brewing Company
60,12 oz.,American Double / Imperial IPA,"Longmont, CO",391,One Hit Wonder,9.0%,Oskar Blues Brewery
17,12 oz.,American Pale Wheat Ale,"Battle Creek, MI",390,Whitsun,6.2%,Arcadia Brewing Company
22,16 oz.,American Blonde Ale,"Aurora, IN",389,Great Crescent Blonde Ale (2011),5.3%,Great Crescent Brewery
85,12 oz.,American Double / Imperial IPA,"Longmont, CO",388,G'KNIGHT (12 oz.),8.7%,Oskar Blues Brewery
N/A,16 oz.,Saison / Farmhouse Ale,"Grand Rapids, MI",387,Farm Hand,5.5%,Brewery Vivant
18,12 oz.,American Pale Lager,"Durango, CO",386,Mexican Logger,4.2%,Ska Brewing Company
N/A,16 oz.,Belgian Pale Ale,"Grand Rapids, MI",385,Solitude,6.0%,Brewery Vivant
N/A,16 oz.,Belgian IPA,"Grand Rapids, MI",384,Triomphe,6.5%,Brewery Vivant
85,16 oz.,American Black Ale,"Reno, NV",383,Black Adder IBA (Current),7.3%,Buckbean Brewing Company
22,16 oz.,American Brown Ale,"Elmira, NY",382,Common Sense Kentucky Common Ale,5.3%,Upstate Brewing Company
70,12 oz.,American IPA,"Elmira, NY",381,Upstate I.P.W.,6.5%,Upstate Brewing Company
120,16 oz.,American Double / Imperial IPA,"Waterbury, VT",379,Heady Topper,8.0%,The Alchemist
36,16 oz.,American Stout,"Davenport, IA",371,Redband Stout,6.0%,Great River Brewery
12,12 oz.,Märzen / Oktoberfest,"Crozet, VA",369,Festie,4.8%,Starr Hill Brewery
52,12 oz.,American IPA,"Crozet, VA",368,Northern Lights India Pale Ale,6.5%,Starr Hill Brewery
80,12 oz.,American IPA,"Boonville, CA",367,Hop Ottin' IPA (2011),7.0%,Anderson Valley Brewing Company
23,12 oz.,Oatmeal Stout,"Lake Barrington, IL",366,Jack Stout,6.0%,Wild Onion Brewing Company
N/A,16 oz.,Irish Red Ale,"Royal Oak, MI",365,BRIK Irish Red Ale,4.8%,MillKing It Productions
N/A,12 oz.,Scottish Ale,"Houghton, MI",364,Olde Ore Dock Scottish Ale,???,Keweenaw Brewing Company
N/A,16 oz.,Milk / Sweet Stout,"Rochester, MI",363,Milkshake Stout,5.0%,Rochester Mills Brewing Company
19,12 oz.,American Blonde Ale,"San Diego, CA",362,Blacktop Blonde,5.0%,TailGate Beer
28,12 oz.,Hefeweizen,"San Diego, CA",361,TailGate Hefeweizen,4.9%,TailGate Beer
20,12 oz.,Fruit / Vegetable Beer,"South Burlington, VT",360,#9,5.1%,Magic Hat Brewing Company
N/A,12 oz.,Light Lager,"Nantucket, MA",359,Sankaty Light Lager,3.8%,Cisco Brewers
47,12 oz.,American IPA,"Tempe, AZ",358,Hop Knot IPA,6.7%,Four Peaks Brewing Company
32,12 oz.,American Brown Ale,"Stevens Point, WI",357,2012 Black Ale,5.4%,Stevens Point Brewery
25,12 oz.,American Amber / Red Ale,"Edwards, CO",356,Crazy Mountain Amber Ale,5.2%,Crazy Mountain Brewing Company
N/A,12 oz.,American IPA,"Flagstaff, AZ",355,Lumberyard IPA,6.1%,Lumberyard Brewing Company
42,12 oz.,American Pale Ale (APA),"San Francisco, CA",353,Bitter American (2011),4.4%,21st Amendment Brewery
N/A,16 oz.,American Brown Ale,"Chicago, IL",352,Over Ale,6.0%,Half Acre Beer Company
N/A,16 oz.,American Pale Ale (APA),"Chicago, IL",351,Cut Throat Pale Ale (2011),5.5%,Finch's Beer Company
N/A,16 oz.,American Blonde Ale,"Chicago, IL",350,Golden Wing Blonde Ale,4.7%,Finch's Beer Company
N/A,12 oz.,American IPA,"Soldotna, AK",349,Sunken Island IPA,6.8%,Kenai River Brewing Company
N/A,12 oz.,Scottish Ale,"Soldotna, AK",348,Skilak Scottish Ale (2011),5.8%,Kenai River Brewing Company
N/A,16 oz.,Belgian Pale Ale,"Santa Cruz, CA",347,Golden State Ale,6.4%,Uncommon Brewers
N/A,16 oz.,Baltic Porter,"Santa Cruz, CA",346,Baltic Porter,7.8%,Uncommon Brewers
N/A,12 oz.,English Brown Ale,"Boulder, CO",345,Upslope Brown Ale,6.7%,Upslope Brewing Company
N/A,12 oz.,Schwarzbier,"Midvale, UT",344,Cherny Bock,4.0%,Bohemian Brewery
N/A,12 oz.,American IPA,"Austin, TX",343,Fire Eagle IPA,6.2%,Austin Beerworks
N/A,12 oz.,American Pale Ale (APA),"Austin, TX",342,Peacemaker,5.1%,Austin Beerworks
N/A,12 oz.,German Pilsener,"Austin, TX",341,Pearl-Snap,5.3%,Austin Beerworks
N/A,12 oz.,Schwarzbier,"Austin, TX",340,Black Thunder,5.2%,Austin Beerworks
27,12 oz.,American Amber / Red Ale,"Woodinville, WA",339,Copper Hook (2011),5.8%,Redhook Brewery
N/A,24 oz.,English Brown Ale,"North Conway, NH",337,Boneshaker Brown Ale,5.5%,Moat Mountain Smoke House & Brew...
N/A,24 oz.,American Pale Ale (APA),"North Conway, NH",336,Iron Mike Pale Ale,5.6%,Moat Mountain Smoke House & Brew...
N/A,12 oz.,American IPA,"Prescott, AZ",335,Ponderosa IPA,???,Prescott Brewing Company
N/A,12 oz.,Pumpkin Ale,"Lake Barrington, IL",334,Wild Onion Pumpkin Ale (2010),4.5%,Wild Onion Brewing Company
90,16 oz.,American IPA,"Brooklyn Center, MN",329,WET,7.5%,Surly Brewing Company
N/A,12 oz.,English Pale Mild Ale,"Brooklyn, NY",328,Brooklyn Summer Ale (2011),4.5%,Brooklyn Brewery
N/A,12 oz.,American Amber / Red Ale,"Flagstaff, AZ",327,Wapiti Amber Ale,5.0%,Mogollon Brewing Company
N/A,12 oz.,Light Lager,"Lake Havasu City, AZ",326,Up River Light,4.2%,Mudshark Brewing Company
N/A,16 oz.,American Pale Ale (APA),"Pinedale, WY",324,Wyoming Pale Ale,7.2%,Wind River Brewing Company
N/A,16 oz.,American Blonde Ale,"Pinedale, WY",323,Wind River Blonde Ale,5.0%,Wind River Brewing Company
45,12 oz.,Winter Warmer,"San Francisco, CA",321,Fireside Chat (2010),7.9%,21st Amendment Brewery
85,12 oz.,American Double / Imperial IPA,"Woodbridge, CT",320,Gandhi-Bot Double IPA (12 oz.),8.8%,New England Brewing Company
N/A,16 oz.,American Amber / Red Lager,"Astoria, OR",319,1811 Lager,5.1%,Fort George Brewery
97,16 oz.,American IPA,"Astoria, OR",318,Vortex IPA,7.4%,Fort George Brewery
85,12 oz.,American IPA,"Chandler, AZ",317,Hop Shock IPA (2010),7.0%,SanTan Brewing Company
22,16 oz.,American Porter,"Providence, RI",316,Narragansett Porter,7.0%,Narragansett Brewing Company
32,16 oz.,Bock,"Providence, RI",315,Narragansett Bock,6.5%,Narragansett Brewing Company
15,16 oz.,Märzen / Oktoberfest,"Providence, RI",314,Narragansett Fest Lager,5.5%,Narragansett Brewing Company
15,12 oz.,American Pale Wheat Ale,"Lahaina, HI",313,Mana Wheat,5.5%,Maui Brewing Company
103,12 oz.,American Double / Imperial IPA,"Birmingham, AL",312,Snake Handler Double IPA,9.3%,Good People Brewing Company
54,12 oz.,Oatmeal Stout,"Birmingham, AL",311,Coffee Oatmeal Stout,6.0%,Good People Brewing Company
64,12 oz.,American IPA,"Birmingham, AL",309,Good People IPA,6.0%,Good People Brewing Company
36,12 oz.,American Brown Ale,"Birmingham, AL",308,Good People American Brown Ale,5.8%,Good People Brewing Company
N/A,12 oz.,Märzen / Oktoberfest,"Santa Fe, NM",307,Santa Fe Oktoberfest,???,Santa Fe Brewing Company
N/A,12 oz.,Russian Imperial Stout,"Santa Fe, NM",305,Imperial Java Stout,8.0%,Santa Fe Brewing Company
N/A,12 oz.,German Pilsener,"Santa Fe, NM",304,Freestyle Pilsner,5.5%,Santa Fe Brewing Company
15,12 oz.,Hefeweizen,"Chandler, AZ",286,SanTan HefeWeizen (2010),5.0%,SanTan Brewing Company
45,12 oz.,American Pale Ale (APA),"Chandler, AZ",285,Devil’s Ale (2010),5.5%,SanTan Brewing Company
N/A,16 oz.,American Pale Ale (APA),"Royal Oak, MI",273,AXL Pale Ale,???,MillKing It Productions
N/A,12 oz.,American Porter,"Spearfish, SD",272,Pile O'Dirt Porter,6.9%,Crow Peak Brewing Company
N/A,12 oz.,American IPA,"Spearfish, SD",271,11th Hour IPA,6.0%,Crow Peak Brewing Company
N/A,12 oz.,American Amber / Red Ale,"Paonia, CO",220,Colorado Red Ale,6.2%,Revolution Brewing
N/A,12 oz.,American Blonde Ale,"Paonia, CO",219,Miner's Gold,???,Revolution Brewing
N/A,12 oz.,American IPA,"Santa Fe, NM",217,Happy Camper IPA,6.6%,Santa Fe Brewing Company
